userId,questionId,question,subQuestion,responseId,response
59eccfcf678f9e39fd109d86,q5,Rate your skills (worse - better):,Presentation Skills,q5-i3,4
59eccec3678f9e39fd109d85,q2,What role do you expect to play on the team?,,q2-i2,Back-end Engineer
59eccfcf678f9e39fd109d86,q5,Rate your skills (worse - better):,Project Management Skills,q5-i4,4
59eccec3678f9e39fd109d85,q2,What role do you expect to play on the team?,,q2-i6,Android
59eccec3678f9e39fd109d85,q3,Rate your experience with the following technologies:,Web Application Development,q3-i1,Some experience
59eccec3678f9e39fd109d85,q3,Rate your experience with the following technologies:,Mobile Application Development,q3-i2,Completed one project/course
59eccec3678f9e39fd109d85,q3,Rate your experience with the following technologies:,Computer Networks,q3-i5,Some experience
59eccec3678f9e39fd109d85,q3,Rate your experience with the following technologies:,Algorithm Design,q3-i6,Some experience
59eccec3678f9e39fd109d85,q3,Rate your experience with the following technologies:,Internet of Things (IoT),q3-i9,Completed one project/course
59eccec3678f9e39fd109d85,q3,Rate your experience with the following technologies:,Hardware,q3-i8,Some experience
59eccec3678f9e39fd109d85,q4,Rate your experience with the following languages:,HTML/CSS,q4-i1,Completed one project/course
59eccec3678f9e39fd109d85,q4,Rate your experience with the following languages:,JavaScript,q4-i2,Completed one project/course
59eccec3678f9e39fd109d85,q4,Rate your experience with the following languages:,Java,q4-i3,Completed multiple projects/courses
59eccec3678f9e39fd109d85,q4,Rate your experience with the following languages:,C++,q4-i4,Some experience
59eccfcf678f9e39fd109d86,q6,Why are you attending BostonHacks? (Rate),Have fun!,q6-i1,3
59eccfcf678f9e39fd109d86,q6,Why are you attending BostonHacks? (Rate),Gain technical skills,q6-i2,4
59eccec3678f9e39fd109d85,q4,Rate your experience with the following languages:,SQL,q4-i8,Completed one project/course
59eccfcf678f9e39fd109d86,q6,Why are you attending BostonHacks? (Rate),Win,q6-i3,2
59eccfcf678f9e39fd109d86,q6,Why are you attending BostonHacks? (Rate),Meet new people,q6-i4,4
59eccec3678f9e39fd109d85,q5,Rate your skills (worse - better):,Communication Skills,q5-i1,3
59eccec3678f9e39fd109d85,q5,Rate your skills (worse - better):,Design Skills,q5-i2,3
59eccec3678f9e39fd109d85,q5,Rate your skills (worse - better):,Presentation Skills,q5-i3,3
59eccec3678f9e39fd109d85,q5,Rate your skills (worse - better):,Project Management Skills,q5-i4,3
59eccec3678f9e39fd109d85,q6,Why are you attending BostonHacks? (Rate),Have fun!,q6-i1,3
59eccec3678f9e39fd109d85,q6,Why are you attending BostonHacks? (Rate),Gain technical skills,q6-i2,4
59eccfcf678f9e39fd109d86,q7,Rate how important the following is for your final project? (Rate),Great code,q7-i1,5
59eccec3678f9e39fd109d85,q6,Why are you attending BostonHacks? (Rate),Win,q6-i3,3
59eccec3678f9e39fd109d85,q6,Why are you attending BostonHacks? (Rate),Meet new people,q6-i4,4
59eccfcf678f9e39fd109d86,q7,Rate how important the following is for your final project? (Rate),Great concept,q7-i2,4
59eccec3678f9e39fd109d85,q7,Rate how important the following is for your final project? (Rate),Great code,q7-i1,4
59eccfcf678f9e39fd109d86,q7,Rate how important the following is for your final project? (Rate),Great design,q7-i3,3
59eccec3678f9e39fd109d85,q7,Rate how important the following is for your final project? (Rate),Great concept,q7-i2,4
59eccec3678f9e39fd109d85,q7,Rate how important the following is for your final project? (Rate),Great design,q7-i3,4
59eccec3678f9e39fd109d85,q7,Rate how important the following is for your final project? (Rate),Great presentation,q7-i4,4
59eccfcf678f9e39fd109d86,q7,Rate how important the following is for your final project? (Rate),Great presentation,q7-i4,4
59eccec3678f9e39fd109d85,q8,Do you have a team?,,team,true
59eccec3678f9e39fd109d85,q9,Are you looking for more people to join your team?,,teammates,false
59eccfcf678f9e39fd109d86,q8,Do you have a team?,,team,true
59eccfcf678f9e39fd109d86,q10,Would you like to join an existing team or project?,,join,true
59eccfcf678f9e39fd109d86,q9,Are you looking for more people to join your team?,,teammates,false
59eccfcf678f9e39fd109d86,q1,What areas are you most interested in?,,q1-i1,Finance
59eccfcf678f9e39fd109d86,q1,What areas are you most interested in?,,q1-i11,Sports
59eccfcf678f9e39fd109d86,q1,What areas are you most interested in?,,q1-i5,Entertainment
59eccfcf678f9e39fd109d86,q1,What areas are you most interested in?,,q1-i4,Travel
59eccfcf678f9e39fd109d86,q1,What areas are you most interested in?,,q1-i8,Social Issues
59d13b4ec8bca053d261c4af,q1,What areas are you most interested in?,,q1-i3,Health
59d13b4ec8bca053d261c4af,q1,What areas are you most interested in?,,q1-i4,Travel
59d13b4ec8bca053d261c4af,q1,What areas are you most interested in?,,q1-i5,Entertainment
59d13b4ec8bca053d261c4af,q1,What areas are you most interested in?,,q1-i6,Music
59d13b4ec8bca053d261c4af,q1,What areas are you most interested in?,,q1-i9,Gaming
59d13b4ec8bca053d261c4af,q1,What areas are you most interested in?,,q1-i8,Social Issues
59d13b4ec8bca053d261c4af,q2,What role do you expect to play on the team?,,q2-i2,Back-end Engineer
59d13b4ec8bca053d261c4af,q2,What role do you expect to play on the team?,,q2-i1,Front-end Engineer
59d13b4ec8bca053d261c4af,q2,What role do you expect to play on the team?,,q2-i6,Android
59d13b4ec8bca053d261c4af,q3,Rate your experience with the following technologies:,Web Application Development,q3-i1,Completed one project/course
59d13b4ec8bca053d261c4af,q3,Rate your experience with the following technologies:,Mobile Application Development,q3-i2,Completed multiple projects/courses
59d13b4ec8bca053d261c4af,q3,Rate your experience with the following technologies:,Algorithm Design,q3-i6,Some experience
59d13b4ec8bca053d261c4af,q3,Rate your experience with the following technologies:,Game Development,q3-i10,Some experience
59d13b4ec8bca053d261c4af,q4,Rate your experience with the following languages:,HTML/CSS,q4-i1,Completed multiple projects/courses
59d13b4ec8bca053d261c4af,q4,Rate your experience with the following languages:,JavaScript,q4-i2,Completed one project/course
59d13b4ec8bca053d261c4af,q4,Rate your experience with the following languages:,Java,q4-i3,Completed multiple projects/courses
59d13b4ec8bca053d261c4af,q4,Rate your experience with the following languages:,Python,q4-i5,Completed multiple projects/courses
59d13b4ec8bca053d261c4af,q4,Rate your experience with the following languages:,SQL,q4-i8,Some experience
59d13b4ec8bca053d261c4af,q5,Rate your skills (worse - better):,Communication Skills,q5-i1,5
59d13b4ec8bca053d261c4af,q5,Rate your skills (worse - better):,Design Skills,q5-i2,4
59d13b4ec8bca053d261c4af,q5,Rate your skills (worse - better):,Presentation Skills,q5-i3,4
59d13b4ec8bca053d261c4af,q5,Rate your skills (worse - better):,Project Management Skills,q5-i4,4
59d13b4ec8bca053d261c4af,q6,Why are you attending BostonHacks? (Rate),Have fun!,q6-i1,4
59d13b4ec8bca053d261c4af,q6,Why are you attending BostonHacks? (Rate),Gain technical skills,q6-i2,4
59d13b4ec8bca053d261c4af,q6,Why are you attending BostonHacks? (Rate),Win,q6-i3,4
59d13b4ec8bca053d261c4af,q6,Why are you attending BostonHacks? (Rate),Meet new people,q6-i4,4
59d13b4ec8bca053d261c4af,q7,Rate how important the following is for your final project? (Rate),Great code,q7-i1,4
59d13b4ec8bca053d261c4af,q7,Rate how important the following is for your final project? (Rate),Great concept,q7-i2,4
59d13b4ec8bca053d261c4af,q7,Rate how important the following is for your final project? (Rate),Great design,q7-i3,4
59d13b4ec8bca053d261c4af,q7,Rate how important the following is for your final project? (Rate),Great presentation,q7-i4,4
59d13b4ec8bca053d261c4af,q8,Do you have a team?,,team,true
59d13b4ec8bca053d261c4af,q10,Would you like to join an existing team or project?,,join,true
59d3bab5387840435cf9c6ed,cr6,How experienced is your team?,Team Experience,cr6-i1,Completed one project/course
59d3bab5387840435cf9c6ed,cr5,"If relevant, select your project's theme(s)?",,cr5-i5,Entertainment
59d3bab5387840435cf9c6ed,cr5,"If relevant, select your project's theme(s)?",,cr5-i9,Gaming
59d3bab5387840435cf9c6ed,cr5,"If relevant, select your project's theme(s)?",,cr5-i1,Finance
59cf405cca869411de5a764a,q1,What areas are you most interested in?,,q1-i9,Gaming
59cf405cca869411de5a764a,q1,What areas are you most interested in?,,q1-i7,Economics
59cf405cca869411de5a764a,q1,What areas are you most interested in?,,q1-i5,Entertainment
59cf405cca869411de5a764a,q1,What areas are you most interested in?,,q1-i6,Music
59cf405cca869411de5a764a,q1,What areas are you most interested in?,,q1-i12,Arts
59cf405cca869411de5a764a,q2,What role do you expect to play on the team?,,q2-other,Unsure
59cf405cca869411de5a764a,q4,Rate your experience with the following languages:,HTML/CSS,q4-i1,Some experience
59cf405cca869411de5a764a,q4,Rate your experience with the following languages:,Java,q4-i3,Completed one project/course
59cf405cca869411de5a764a,q5,Rate your skills (worse - better):,Communication Skills,q5-i1,3
59cf405cca869411de5a764a,q5,Rate your skills (worse - better):,Design Skills,q5-i2,3
59cf405cca869411de5a764a,q5,Rate your skills (worse - better):,Presentation Skills,q5-i3,2
59cf405cca869411de5a764a,q5,Rate your skills (worse - better):,Project Management Skills,q5-i4,4
59cf405cca869411de5a764a,q6,Why are you attending BostonHacks? (Rate),Have fun!,q6-i1,4
59cf405cca869411de5a764a,q6,Why are you attending BostonHacks? (Rate),Gain technical skills,q6-i2,4
59cf405cca869411de5a764a,q6,Why are you attending BostonHacks? (Rate),Win,q6-i3,2
59cf405cca869411de5a764a,q7,Rate how important the following is for your final project? (Rate),Great code,q7-i1,4
59cf405cca869411de5a764a,q7,Rate how important the following is for your final project? (Rate),Great concept,q7-i2,5
59cf405cca869411de5a764a,q7,Rate how important the following is for your final project? (Rate),Great design,q7-i3,4
59cf405cca869411de5a764a,q7,Rate how important the following is for your final project? (Rate),Great presentation,q7-i4,3
59cf405cca869411de5a764a,q8,Do you have a team?,,team,false
59d816d9e91f783e0cad1a67,q3,Rate your experience with the following technologies:,Web Application Development,q3-i1,Completed one project/course
59d816d9e91f783e0cad1a67,q4,Rate your experience with the following languages:,HTML/CSS,q4-i1,Completed multiple projects/courses
59d816d9e91f783e0cad1a67,q4,Rate your experience with the following languages:,JavaScript,q4-i2,Some experience
59d816d9e91f783e0cad1a67,q4,Rate your experience with the following languages:,Java,q4-i3,Completed one project/course
59d816d9e91f783e0cad1a67,q4,Rate your experience with the following languages:,Python,q4-i5,Some experience
59d816d9e91f783e0cad1a67,q4,Rate your experience with the following languages:,Ruby,q4-i6,Some experience
59d816d9e91f783e0cad1a67,q4,Rate your experience with the following languages:,SQL,q4-i8,Completed one project/course
59d816d9e91f783e0cad1a67,q5,Rate your skills (worse - better):,Communication Skills,q5-i1,2
59d816d9e91f783e0cad1a67,q5,Rate your skills (worse - better):,Design Skills,q5-i2,2
59d816d9e91f783e0cad1a67,q5,Rate your skills (worse - better):,Project Management Skills,q5-i4,4
59d816d9e91f783e0cad1a67,q7,Rate how important the following is for your final project? (Rate),Great concept,q7-i2,3
59d816d9e91f783e0cad1a67,q7,Rate how important the following is for your final project? (Rate),Great code,q7-i1,3
59d816d9e91f783e0cad1a67,q7,Rate how important the following is for your final project? (Rate),Great design,q7-i3,3
59eafb8d8dd4091849b470ac,q2,What role do you expect to play on the team?,,q2-i3,Data Scientist
59eafb8d8dd4091849b470ac,q3,Rate your experience with the following technologies:,Data Analytics/Mining,q3-i3,Some experience
59eafb8d8dd4091849b470ac,q4,Rate your experience with the following languages:,C#,q4-i7,Some experience
59eafb8d8dd4091849b470ac,q10,Would you like to join an existing team or project?,,join,true
59d404b4387840435cf9c6f7,q1,What areas are you most interested in?,,q1-i5,Entertainment
59d404b4387840435cf9c6f7,q1,What areas are you most interested in?,,q1-i12,Arts
59d404b4387840435cf9c6f7,q1,What areas are you most interested in?,,q1-i9,Gaming
59d404b4387840435cf9c6f7,q2,What role do you expect to play on the team?,,q2-i4,Designer
59d404b4387840435cf9c6f7,q2,What role do you expect to play on the team?,,q2-i2,Back-end Engineer
59d404b4387840435cf9c6f7,q3,Rate your experience with the following technologies:,Web Application Development,q3-i1,No experience
59d404b4387840435cf9c6f7,q3,Rate your experience with the following technologies:,Computer Networks,q3-i5,No experience
59d404b4387840435cf9c6f7,q3,Rate your experience with the following technologies:,Algorithm Design,q3-i6,Some experience
59d404b4387840435cf9c6f7,q4,Rate your experience with the following languages:,Python,q4-i5,Completed one project/course
59d404b4387840435cf9c6f7,q5,Rate your skills (worse - better):,Design Skills,q5-i2,4
59d404b4387840435cf9c6f7,q5,Rate your skills (worse - better):,Presentation Skills,q5-i3,3
59d404b4387840435cf9c6f7,q5,Rate your skills (worse - better):,Project Management Skills,q5-i4,3
59d404b4387840435cf9c6f7,q5,Rate your skills (worse - better):,Communication Skills,q5-i1,3
59d404b4387840435cf9c6f7,q6,Why are you attending BostonHacks? (Rate),Have fun!,q6-i1,3
59d404b4387840435cf9c6f7,q6,Why are you attending BostonHacks? (Rate),Win,q6-i3,2
59d404b4387840435cf9c6f7,q6,Why are you attending BostonHacks? (Rate),Gain technical skills,q6-i2,5
59d404b4387840435cf9c6f7,q6,Why are you attending BostonHacks? (Rate),Meet new people,q6-i4,4
59d404b4387840435cf9c6f7,q7,Rate how important the following is for your final project? (Rate),Great concept,q7-i2,5
59d404b4387840435cf9c6f7,q7,Rate how important the following is for your final project? (Rate),Great code,q7-i1,3
59d404b4387840435cf9c6f7,q7,Rate how important the following is for your final project? (Rate),Great design,q7-i3,5
59d404b4387840435cf9c6f7,q7,Rate how important the following is for your final project? (Rate),Great presentation,q7-i4,4
59d404b4387840435cf9c6f7,q8,Do you have a team?,,team,false
59d404b4387840435cf9c6f7,q10,Would you like to join an existing team or project?,,join,false
59ed1a12678f9e39fd109d92,q1,What areas are you most interested in?,,q1-i3,Health
59ed1a12678f9e39fd109d92,q1,What areas are you most interested in?,,q1-i4,Travel
59ed1a12678f9e39fd109d92,q1,What areas are you most interested in?,,q1-i8,Social Issues
59ed1a12678f9e39fd109d92,q1,What areas are you most interested in?,,q1-i11,Sports
59ed1a12678f9e39fd109d92,q2,What role do you expect to play on the team?,,q2-i1,Front-end Engineer
59ed1a12678f9e39fd109d92,q2,What role do you expect to play on the team?,,q2-i2,Back-end Engineer
59ed1a12678f9e39fd109d92,q2,What role do you expect to play on the team?,,q2-i3,Data Scientist
59ed1a12678f9e39fd109d92,q2,What role do you expect to play on the team?,,q2-i6,Android
59ed1a12678f9e39fd109d92,q3,Rate your experience with the following technologies:,Web Application Development,q3-i1,Completed one project/course
59ed1a12678f9e39fd109d92,q3,Rate your experience with the following technologies:,Mobile Application Development,q3-i2,Completed multiple projects/courses
59ed1a12678f9e39fd109d92,q3,Rate your experience with the following technologies:,Data Analytics/Mining,q3-i3,Completed multiple projects/courses
59ed1a12678f9e39fd109d92,q3,Rate your experience with the following technologies:,Machine Intelligence,q3-i4,Completed one project/course
59ed1a12678f9e39fd109d92,q3,Rate your experience with the following technologies:,Computer Networks,q3-i5,Completed one project/course
59ed1a12678f9e39fd109d92,q3,Rate your experience with the following technologies:,Algorithm Design,q3-i6,Completed one project/course
59ed1a12678f9e39fd109d92,q3,Rate your experience with the following technologies:,Virtual/Augmented Reality,q3-i7,Some experience
59ed1a12678f9e39fd109d92,q3,Rate your experience with the following technologies:,Hardware,q3-i8,Some experience
59ed1a12678f9e39fd109d92,q3,Rate your experience with the following technologies:,Internet of Things (IoT),q3-i9,Completed multiple projects/courses
59ed1a12678f9e39fd109d92,q3,Rate your experience with the following technologies:,Game Development,q3-i10,Some experience
59ed1a12678f9e39fd109d92,q4,Rate your experience with the following languages:,HTML/CSS,q4-i1,Completed multiple projects/courses
59ed1a12678f9e39fd109d92,q4,Rate your experience with the following languages:,JavaScript,q4-i2,Completed one project/course
59ed1a12678f9e39fd109d92,q4,Rate your experience with the following languages:,Java,q4-i3,Completed multiple projects/courses
59ed1a12678f9e39fd109d92,q4,Rate your experience with the following languages:,C++,q4-i4,Completed one project/course
59ed1a12678f9e39fd109d92,q4,Rate your experience with the following languages:,Python,q4-i5,Completed multiple projects/courses
59ed1a12678f9e39fd109d92,q4,Rate your experience with the following languages:,Ruby,q4-i6,No experience
59ed1a12678f9e39fd109d92,q4,Rate your experience with the following languages:,C#,q4-i7,Completed multiple projects/courses
59ed1a12678f9e39fd109d92,q4,Rate your experience with the following languages:,SQL,q4-i8,Completed one project/course
59ed1a12678f9e39fd109d92,q5,Rate your skills (worse - better):,Communication Skills,q5-i1,4
59ed1a12678f9e39fd109d92,q5,Rate your skills (worse - better):,Design Skills,q5-i2,2
59ed1a12678f9e39fd109d92,q5,Rate your skills (worse - better):,Presentation Skills,q5-i3,4
59ed1a12678f9e39fd109d92,q5,Rate your skills (worse - better):,Project Management Skills,q5-i4,3
59ed1a12678f9e39fd109d92,q6,Why are you attending BostonHacks? (Rate),Have fun!,q6-i1,4
59ed1a12678f9e39fd109d92,q6,Why are you attending BostonHacks? (Rate),Gain technical skills,q6-i2,5
59ed1a12678f9e39fd109d92,q6,Why are you attending BostonHacks? (Rate),Win,q6-i3,5
59ed1a12678f9e39fd109d92,q6,Why are you attending BostonHacks? (Rate),Meet new people,q6-i4,5
59ed1a12678f9e39fd109d92,q7,Rate how important the following is for your final project? (Rate),Great code,q7-i1,5
59ed1a12678f9e39fd109d92,q7,Rate how important the following is for your final project? (Rate),Great concept,q7-i2,5
59ed1a12678f9e39fd109d92,q7,Rate how important the following is for your final project? (Rate),Great design,q7-i3,4
59ed1a12678f9e39fd109d92,q7,Rate how important the following is for your final project? (Rate),Great presentation,q7-i4,5
59ed1a12678f9e39fd109d92,q8,Do you have a team?,,team,false
59ed1a12678f9e39fd109d92,q10,Would you like to join an existing team or project?,,join,true
59db7f0c8ac2a56ad2aaeef9,q3,Rate your experience with the following technologies:,Web Application Development,q3-i1,No experience
59db7f0c8ac2a56ad2aaeef9,q3,Rate your experience with the following technologies:,Mobile Application Development,q3-i2,No experience
59e790c9065b993ff9e118d1,q1,What areas are you most interested in?,,q1-i1,Finance
59e790c9065b993ff9e118d1,q1,What areas are you most interested in?,,q1-i4,Travel
59e790c9065b993ff9e118d1,q1,What areas are you most interested in?,,q1-i7,Economics
59e790c9065b993ff9e118d1,q1,What areas are you most interested in?,,q1-i8,Social Issues
59e790c9065b993ff9e118d1,q1,What areas are you most interested in?,,q1-i10,Fashion
59db7f0c8ac2a56ad2aaeef9,q5,Rate your skills (worse - better):,Communication Skills,q5-i1,5
59db7f0c8ac2a56ad2aaeef9,q5,Rate your skills (worse - better):,Design Skills,q5-i2,3
59e790c9065b993ff9e118d1,q2,What role do you expect to play on the team?,,q2-i2,Back-end Engineer
59e790c9065b993ff9e118d1,q2,What role do you expect to play on the team?,,q2-i3,Data Scientist
59db7f0c8ac2a56ad2aaeef9,q5,Rate your skills (worse - better):,Presentation Skills,q5-i3,2
59e790c9065b993ff9e118d1,q2,What role do you expect to play on the team?,,q2-i4,Designer
59db7f0c8ac2a56ad2aaeef9,q5,Rate your skills (worse - better):,Project Management Skills,q5-i4,3
59e790c9065b993ff9e118d1,q3,Rate your experience with the following technologies:,Web Application Development,q3-i1,Some experience
59db7f0c8ac2a56ad2aaeef9,q6,Why are you attending BostonHacks? (Rate),Meet new people,q6-i4,5
59e790c9065b993ff9e118d1,q3,Rate your experience with the following technologies:,Data Analytics/Mining,q3-i3,Some experience
59db7f0c8ac2a56ad2aaeef9,q6,Why are you attending BostonHacks? (Rate),Gain technical skills,q6-i2,4
59e790c9065b993ff9e118d1,q3,Rate your experience with the following technologies:,Machine Intelligence,q3-i4,Some experience
59db7f0c8ac2a56ad2aaeef9,q6,Why are you attending BostonHacks? (Rate),Have fun!,q6-i1,4
59e790c9065b993ff9e118d1,q3,Rate your experience with the following technologies:,Computer Networks,q3-i5,Completed multiple projects/courses
59e790c9065b993ff9e118d1,q3,Rate your experience with the following technologies:,Algorithm Design,q3-i6,Completed multiple projects/courses
59db7f0c8ac2a56ad2aaeef9,q7,Rate how important the following is for your final project? (Rate),Great concept,q7-i2,4
59db7f0c8ac2a56ad2aaeef9,q7,Rate how important the following is for your final project? (Rate),Great design,q7-i3,4
59db7f0c8ac2a56ad2aaeef9,q7,Rate how important the following is for your final project? (Rate),Great presentation,q7-i4,3
59e790c9065b993ff9e118d1,q4,Rate your experience with the following languages:,HTML/CSS,q4-i1,Completed one project/course
59e790c9065b993ff9e118d1,q4,Rate your experience with the following languages:,JavaScript,q4-i2,Completed one project/course
59e790c9065b993ff9e118d1,q4,Rate your experience with the following languages:,Java,q4-i3,Completed multiple projects/courses
59e790c9065b993ff9e118d1,q4,Rate your experience with the following languages:,C++,q4-i4,Some experience
59e790c9065b993ff9e118d1,q4,Rate your experience with the following languages:,Python,q4-i5,Completed one project/course
59e790c9065b993ff9e118d1,q4,Rate your experience with the following languages:,Ruby,q4-i6,Some experience
59e790c9065b993ff9e118d1,q4,Rate your experience with the following languages:,SQL,q4-i8,Completed multiple projects/courses
59e790c9065b993ff9e118d1,q5,Rate your skills (worse - better):,Communication Skills,q5-i1,4
59e790c9065b993ff9e118d1,q5,Rate your skills (worse - better):,Design Skills,q5-i2,4
59e790c9065b993ff9e118d1,q5,Rate your skills (worse - better):,Presentation Skills,q5-i3,5
59e790c9065b993ff9e118d1,q5,Rate your skills (worse - better):,Project Management Skills,q5-i4,3
59e790c9065b993ff9e118d1,q6,Why are you attending BostonHacks? (Rate),Have fun!,q6-i1,5
59e790c9065b993ff9e118d1,q6,Why are you attending BostonHacks? (Rate),Gain technical skills,q6-i2,5
59e790c9065b993ff9e118d1,q6,Why are you attending BostonHacks? (Rate),Win,q6-i3,5
59e790c9065b993ff9e118d1,q6,Why are you attending BostonHacks? (Rate),Meet new people,q6-i4,3
59e790c9065b993ff9e118d1,q7,Rate how important the following is for your final project? (Rate),Great code,q7-i1,4
59e790c9065b993ff9e118d1,q7,Rate how important the following is for your final project? (Rate),Great concept,q7-i2,5
59e790c9065b993ff9e118d1,q7,Rate how important the following is for your final project? (Rate),Great design,q7-i3,5
59e790c9065b993ff9e118d1,q7,Rate how important the following is for your final project? (Rate),Great presentation,q7-i4,3
59db7f0c8ac2a56ad2aaeef9,q6,Why are you attending BostonHacks? (Rate),Win,q6-i3,3
59e790c9065b993ff9e118d1,q8,Do you have a team?,,team,false
59db7f0c8ac2a56ad2aaeef9,q7,Rate how important the following is for your final project? (Rate),Great code,q7-i1,2
59e790c9065b993ff9e118d1,q10,Would you like to join an existing team or project?,,join,true
59dbcd728ac2a56ad2aaef08,q3,Rate your experience with the following technologies:,Mobile Application Development,q3-i2,Some experience
59dbcd728ac2a56ad2aaef08,q3,Rate your experience with the following technologies:,Hardware,q3-i8,Some experience
59dbcd728ac2a56ad2aaef08,q3,Rate your experience with the following technologies:,Game Development,q3-i10,No experience
59dbcd728ac2a56ad2aaef08,q4,Rate your experience with the following languages:,Java,q4-i3,Completed multiple projects/courses
59dbcd728ac2a56ad2aaef08,q5,Rate your skills (worse - better):,Communication Skills,q5-i1,3
59dbcd728ac2a56ad2aaef08,q5,Rate your skills (worse - better):,Design Skills,q5-i2,3
59dbcd728ac2a56ad2aaef08,q5,Rate your skills (worse - better):,Presentation Skills,q5-i3,3
59dbcd728ac2a56ad2aaef08,q5,Rate your skills (worse - better):,Project Management Skills,q5-i4,4
59dbcd728ac2a56ad2aaef08,q6,Why are you attending BostonHacks? (Rate),Have fun!,q6-i1,5
59dbcd728ac2a56ad2aaef08,q6,Why are you attending BostonHacks? (Rate),Gain technical skills,q6-i2,5
59dbcd728ac2a56ad2aaef08,q6,Why are you attending BostonHacks? (Rate),Meet new people,q6-i4,5
59dbcd728ac2a56ad2aaef08,q6,Why are you attending BostonHacks? (Rate),Win,q6-i3,2
59dbcd728ac2a56ad2aaef08,q7,Rate how important the following is for your final project? (Rate),Great code,q7-i1,5
59dbcd728ac2a56ad2aaef08,q7,Rate how important the following is for your final project? (Rate),Great concept,q7-i2,5
59dbcd728ac2a56ad2aaef08,q7,Rate how important the following is for your final project? (Rate),Great design,q7-i3,5
59dbcd728ac2a56ad2aaef08,q7,Rate how important the following is for your final project? (Rate),Great presentation,q7-i4,1
59dd6fce3b62e811697f4b4a,q3,Rate your experience with the following technologies:,Mobile Application Development,q3-i2,Some experience
59dff0d93b62e811697f4ba0,q8,Do you have a team?,,team,true
59dd6fce3b62e811697f4b4a,q5,Rate your skills (worse - better):,Presentation Skills,q5-i3,2
59dff0d93b62e811697f4ba0,q9,Are you looking for more people to join your team?,,teammates,true
59dff0d93b62e811697f4ba0,q1,What areas are you most interested in?,,q1-i9,Gaming
59dff0d93b62e811697f4ba0,q1,What areas are you most interested in?,,q1-i8,Social Issues
59dff0d93b62e811697f4ba0,q1,What areas are you most interested in?,,q1-i5,Entertainment
59dff0d93b62e811697f4ba0,q1,What areas are you most interested in?,,q1-i4,Travel
59dff0d93b62e811697f4ba0,q1,What areas are you most interested in?,,q1-i6,Music
59dff0d93b62e811697f4ba0,q2,What role do you expect to play on the team?,,q2-i6,Android
59dff0d93b62e811697f4ba0,q2,What role do you expect to play on the team?,,q2-i1,Front-end Engineer
59dff0d93b62e811697f4ba0,q3,Rate your experience with the following technologies:,Web Application Development,q3-i1,Some experience
59dff0d93b62e811697f4ba0,ft2,What is the name of your team?,,ft2-ft-other,Instinct
59dff0d93b62e811697f4ba0,q3,Rate your experience with the following technologies:,Mobile Application Development,q3-i2,Some experience
59dff0d93b62e811697f4ba0,q3,Rate your experience with the following technologies:,Data Analytics/Mining,q3-i3,Some experience
59dff0d93b62e811697f4ba0,q3,Rate your experience with the following technologies:,Machine Intelligence,q3-i4,Some experience
59dff0d93b62e811697f4ba0,q3,Rate your experience with the following technologies:,Computer Networks,q3-i5,Completed one project/course
59dff0d93b62e811697f4ba0,q3,Rate your experience with the following technologies:,Algorithm Design,q3-i6,Some experience
59dff0d93b62e811697f4ba0,q3,Rate your experience with the following technologies:,Internet of Things (IoT),q3-i9,Some experience
59dff0d93b62e811697f4ba0,q4,Rate your experience with the following languages:,HTML/CSS,q4-i1,Some experience
59dff0d93b62e811697f4ba0,q4,Rate your experience with the following languages:,JavaScript,q4-i2,Some experience
59dff0d93b62e811697f4ba0,q4,Rate your experience with the following languages:,Java,q4-i3,Completed one project/course
59dff0d93b62e811697f4ba0,q4,Rate your experience with the following languages:,C++,q4-i4,Completed one project/course
59dff0d93b62e811697f4ba0,q4,Rate your experience with the following languages:,Python,q4-i5,Some experience
59dff0d93b62e811697f4ba0,q4,Rate your experience with the following languages:,C#,q4-i7,Some experience
59dff0d93b62e811697f4ba0,q4,Rate your experience with the following languages:,SQL,q4-i8,Completed one project/course
59dff0d93b62e811697f4ba0,q4,Rate your experience with the following languages:,Swift,q4-i9,Some experience
59dff0d93b62e811697f4ba0,q4,Rate your experience with the following languages:,,q4-i10,Some experience
59dff0d93b62e811697f4ba0,q5,Rate your skills (worse - better):,Communication Skills,q5-i1,4
59dff0d93b62e811697f4ba0,q5,Rate your skills (worse - better):,Design Skills,q5-i2,3
59dff0d93b62e811697f4ba0,q5,Rate your skills (worse - better):,Presentation Skills,q5-i3,4
59dff0d93b62e811697f4ba0,q5,Rate your skills (worse - better):,Project Management Skills,q5-i4,3
59dff0d93b62e811697f4ba0,q6,Why are you attending BostonHacks? (Rate),Have fun!,q6-i1,5
59dff0d93b62e811697f4ba0,q6,Why are you attending BostonHacks? (Rate),Gain technical skills,q6-i2,5
59dff0d93b62e811697f4ba0,q6,Why are you attending BostonHacks? (Rate),Win,q6-i3,5
59dff0d93b62e811697f4ba0,q6,Why are you attending BostonHacks? (Rate),Meet new people,q6-i4,5
59dff0d93b62e811697f4ba0,q7,Rate how important the following is for your final project? (Rate),Great code,q7-i1,5
59dff0d93b62e811697f4ba0,q7,Rate how important the following is for your final project? (Rate),Great concept,q7-i2,5
59dff0d93b62e811697f4ba0,q7,Rate how important the following is for your final project? (Rate),Great design,q7-i3,5
59dff0d93b62e811697f4ba0,q7,Rate how important the following is for your final project? (Rate),Great presentation,q7-i4,5
